timestamp,U,max_voltage_V,pos_rad,vel_rads,current_mA
43544,1536,12.35,64.86,6.40,81.00
43569,1536,12.35,65.01,6.17,101.00
43594,1536,12.35,65.16,6.17,101.00
43619,1536,12.35,65.33,6.45,102.00
43644,1536,12.35,65.48,6.17,103.00
43669,1536,12.35,65.64,6.40,103.00
43694,1536,12.35,65.79,6.17,76.00
43719,1536,12.35,65.95,6.17,78.00
43744,1536,12.35,66.11,6.40,93.00
43769,1536,12.35,66.26,6.17,100.00
43794,1536,12.35,66.42,6.45,87.00
43819,1536,12.35,66.58,6.17,92.00
43844,1536,12.35,66.73,6.17,104.00
43869,1536,12.35,66.89,6.40,111.00
43894,1536,12.35,67.05,6.17,87.00
43919,1536,12.35,67.21,6.40,102.00
43944,1536,12.35,67.36,6.17,88.00
43969,1536,12.35,67.52,6.45,98.00
43994,1536,12.35,67.68,6.17,86.00
44019,1536,12.35,67.83,6.17,98.00
44044,1536,12.35,67.99,6.40,90.00
44069,1536,12.35,68.14,6.17,109.00
44094,1536,12.35,68.31,6.45,94.00
44119,1536,12.35,68.46,6.17,84.00
44144,1536,12.35,68.61,6.17,86.00
44169,1536,12.35,68.77,6.40,95.00
44194,1536,12.35,68.93,6.17,99.00
44219,1536,12.35,69.09,6.45,100.00
44244,1536,12.35,69.24,6.11,88.00
44269,1536,12.35,69.40,6.45,113.00
44294,1536,12.35,69.56,6.17,97.00
44319,1536,12.35,69.71,6.17,103.00
44344,1536,12.35,69.87,6.40,98.00
44369,1536,12.35,70.03,6.17,109.00
44394,1536,12.35,70.19,6.45,83.00
44419,1536,12.35,70.34,6.17,84.00
44444,1536,12.35,70.50,6.17,103.00
44469,1536,12.35,70.66,6.45,96.00
44494,1536,12.35,70.81,6.17,99.00
44519,1536,12.35,70.97,6.40,76.00
44544,1536,12.35,71.13,6.17,94.00
44569,1536,12.35,71.28,6.17,95.00
44594,1536,12.35,71.44,6.45,99.00
44619,1536,12.35,71.60,6.17,94.00
44644,1536,12.35,71.76,6.40,87.00
44669,1536,12.35,71.91,6.17,91.00
44694,1536,12.35,72.07,6.45,92.00
44719,1536,12.35,72.23,6.17,82.00
44744,1536,12.35,72.38,6.17,89.00
44769,1536,12.35,72.54,6.40,95.00
44794,1536,12.35,72.69,6.17,113.00
44819,0,12.35,72.85,6.40,86.00
44844,0,12.35,72.97,4.82,10.00
44869,0,12.35,73.04,2.64,9.00
44894,0,12.35,73.07,1.35,10.00
44919,0,12.35,73.09,0.56,10.00
44944,0,12.35,73.09,0.22,10.00
44969,0,12.35,73.10,0.06,10.00
44994,0,12.35,73.10,0.00,9.00
45019,0,12.35,73.10,0.00,11.00
45044,0,12.35,73.10,0.00,10.00
45069,0,12.35,73.10,0.00,9.00
45094,0,12.35,73.10,0.00,9.00
45119,0,12.35,73.10,0.00,10.00
45144,0,12.35,73.10,0.00,10.00
45169,0,12.35,73.10,0.00,10.00
45194,0,12.35,73.10,0.00,10.00
45219,0,12.35,73.10,0.00,10.00
45244,0,12.35,73.10,0.00,10.00
45269,0,12.35,73.10,0.00,10.00
45294,0,12.35,73.10,0.00,10.00
45319,0,12.35,73.10,0.00,9.00
45344,0,12.35,73.10,0.00,9.00
45369,0,12.35,73.10,0.00,10.00
45394,0,12.35,73.10,0.00,10.00
45419,0,12.35,73.10,0.00,9.00
45444,0,12.35,73.10,0.00,10.00
45469,0,12.35,73.10,0.00,10.00
45494,0,12.35,73.10,0.00,10.00
45519,0,12.35,73.10,0.00,9.00
45544,0,12.35,73.10,0.00,10.00
45569,0,12.35,73.10,0.00,9.00
45594,0,12.35,73.10,0.00,9.00
45619,0,12.35,73.10,0.00,9.00
45644,0,12.35,73.10,0.00,9.00
45669,0,12.35,73.10,0.00,10.00
45694,0,12.35,73.10,0.00,10.00
45719,0,12.35,73.10,0.00,10.00
45744,0,12.35,73.10,0.00,9.00
45769,0,12.35,73.10,0.00,9.00
45794,0,12.35,73.10,0.00,10.00
45819,0,12.35,73.10,0.00,8.00
45844,0,12.35,73.10,0.00,10.00
45869,0,12.35,73.10,0.00,10.00
45894,0,12.35,73.10,0.00,9.00
45919,0,12.35,73.10,0.00,10.00
45944,0,12.35,73.10,0.00,10.00
45969,0,12.35,73.10,0.00,9.00
45994,0,12.35,73.10,0.00,9.00
46019,0,12.35,73.10,0.00,9.00
46044,0,12.35,73.10,0.00,9.00
46069,0,12.35,73.10,0.00,10.00
46094,0,12.35,73.10,0.00,9.00
46119,0,12.35,73.10,0.00,9.00
46144,0,12.35,73.10,0.00,9.00
46169,0,12.35,73.10,0.00,9.00
46194,0,12.35,73.10,0.00,9.00
46219,0,12.35,73.10,0.00,10.00
46244,0,12.35,73.10,0.00,9.00
46269,0,12.35,73.10,0.00,10.00
46294,0,12.35,73.10,0.00,9.00
46319,0,12.35,73.10,0.00,9.00
46344,0,12.35,73.10,0.00,9.00
46369,0,12.35,73.10,0.00,10.00
46394,0,12.35,73.10,0.00,9.00
46419,0,12.35,73.10,0.00,9.00
46444,0,12.35,73.10,0.00,9.00
46469,0,12.35,73.10,0.00,9.00
46494,0,12.35,73.10,0.00,9.00
46519,0,12.35,73.10,0.00,10.00
46544,0,12.35,73.10,0.00,10.00
46569,0,12.35,73.10,0.00,10.00
46594,0,12.35,73.10,0.00,9.00
46619,0,12.35,73.10,0.00,10.00
46644,0,12.35,73.10,0.00,10.00
46669,0,12.35,73.10,0.00,10.00
46694,0,12.35,73.10,0.00,10.00
46719,0,12.35,73.10,0.00,8.00
46744,0,12.35,73.10,0.00,9.00
46769,0,12.35,73.10,0.00,10.00
46794,0,12.35,73.10,0.00,9.00
46819,0,12.35,73.10,0.00,9.00
46844,0,12.35,73.10,0.00,9.00
46869,0,12.35,73.10,0.00,9.00
46894,0,12.35,73.10,0.00,10.00
46919,0,12.35,73.10,0.00,9.00
46944,0,12.35,73.10,0.00,10.00
46969,0,12.35,73.10,0.00,10.00
46994,0,12.35,73.10,0.00,9.00
47019,0,12.35,73.10,0.00,10.00
47044,0,12.35,73.10,0.00,10.00
47069,0,12.35,73.10,0.00,10.00
47094,0,12.35,73.10,0.00,8.00
47119,0,12.35,73.10,0.00,9.00
47144,0,12.35,73.10,0.00,10.00
47169,0,12.35,73.10,0.00,9.00
47194,0,12.35,73.10,0.00,9.00
47219,0,12.35,73.10,0.00,10.00
47244,0,12.35,73.10,0.00,9.00
47269,0,12.35,73.10,0.00,10.00
47294,0,12.35,73.10,0.00,10.00
47319,0,12.35,73.10,0.00,9.00
47344,0,12.35,73.10,0.00,10.00
47369,0,12.35,73.10,0.00,9.00
47394,0,12.35,73.10,0.00,10.00
47419,0,12.35,73.10,0.00,10.00
47444,0,12.35,73.10,0.00,9.00
47469,0,12.35,73.10,0.00,10.00
47494,0,12.35,73.10,0.00,9.00
47519,0,12.35,73.10,0.00,10.00
47544,0,12.35,73.10,0.00,10.00
47569,0,12.35,73.10,0.00,9.00
47594,0,12.35,73.10,0.00,9.00
47619,0,12.35,73.10,0.00,9.00
47644,0,12.35,73.10,0.00,10.00
47669,0,12.35,73.10,0.00,9.00
47694,0,12.35,73.10,0.00,10.00
47719,0,12.35,73.10,0.00,9.00
47744,0,12.35,73.10,0.00,10.00
47769,0,12.35,73.10,0.00,9.00
47794,0,12.35,73.10,0.00,9.00
47819,0,12.35,73.10,0.00,10.00
47844,0,12.35,73.10,0.00,9.00
47869,0,12.35,73.10,0.00,9.00
47894,0,12.35,73.10,0.00,9.00
47919,0,12.35,73.10,0.00,9.00
47944,0,12.35,73.10,0.00,9.00
47969,0,12.35,73.10,0.00,10.00
47994,0,12.35,73.10,0.00,10.00
48019,0,12.35,73.10,0.00,10.00
48044,0,12.35,73.10,0.00,9.00
48069,0,12.35,73.10,0.00,9.00
48094,0,12.35,73.10,0.00,10.00
48119,0,12.35,73.10,0.00,10.00
48144,0,12.35,73.10,0.00,9.00
48169,0,12.35,73.10,0.00,9.00
48194,0,12.35,73.10,0.00,10.00
48219,0,12.35,73.10,0.00,9.00
48244,0,12.35,73.10,0.00,10.00
48269,0,12.35,73.10,0.00,10.00
48294,0,12.35,73.10,0.00,10.00
48319,0,12.35,73.10,0.00,9.00
48344,0,12.35,73.10,0.00,10.00
48369,0,12.35,73.10,0.00,9.00
48394,0,12.35,73.10,0.00,9.00
48419,0,12.35,73.10,0.00,10.00
48444,0,12.35,73.10,0.00,10.00
48469,0,12.35,73.10,0.00,10.00
48494,0,12.35,73.10,0.00,9.00
48519,0,12.35,73.10,0.00,9.00
48544,0,12.35,73.10,0.00,9.00
48569,0,12.35,73.10,0.00,9.00
48594,0,12.35,73.10,0.00,9.00
48619,0,12.35,73.10,0.00,9.00
48644,0,12.35,73.10,0.00,9.00
48669,0,12.35,73.10,0.00,10.00
48694,0,12.35,73.10,0.00,9.00
48719,0,12.35,73.10,0.00,10.00
48744,0,12.35,73.10,0.00,10.00
48769,0,12.35,73.10,0.00,10.00
48794,0,12.35,73.10,0.00,9.00
48819,0,12.35,73.10,0.00,9.00
48844,0,12.35,73.10,0.00,9.00
48869,0,12.35,73.10,0.00,9.00
48894,0,12.35,73.10,0.00,9.00
48919,0,12.35,73.10,0.00,9.00
48944,0,12.35,73.10,0.00,9.00
48969,0,12.35,73.10,0.00,9.00
48994,0,12.35,73.10,0.00,10.00
49019,0,12.35,73.10,0.00,10.00
49044,0,12.35,73.10,0.00,10.00
49069,0,12.35,73.10,0.00,10.00
49094,0,12.35,73.10,0.00,9.00
49119,0,12.35,73.10,0.00,9.00
49144,0,12.35,73.10,0.00,9.00
49169,0,12.35,73.10,0.00,10.00
49194,0,12.35,73.10,0.00,10.00
49219,0,12.35,73.10,0.00,9.00
49244,0,12.35,73.10,0.00,9.00
49269,0,12.35,73.10,0.00,9.00
49294,0,12.35,73.10,0.00,8.00
49319,0,12.35,73.10,0.00,10.00
49344,0,12.35,73.10,0.00,10.00
49369,0,12.35,73.10,0.00,9.00
49394,0,12.35,73.10,0.00,9.00
49419,0,12.35,73.10,0.00,10.00
49444,0,12.35,73.10,0.00,9.00
49469,0,12.35,73.10,0.00,9.00
49494,0,12.35,73.10,0.00,10.00
49519,0,12.35,73.10,0.00,8.00
49544,0,12.35,73.10,0.00,9.00
49569,0,12.35,73.10,0.00,9.00
49594,0,12.35,73.10,0.00,9.00
49619,0,12.35,73.10,0.00,10.00
49644,0,12.35,73.10,0.00,9.00
49669,0,12.35,73.10,0.00,9.00
49694,0,12.35,73.10,0.00,9.00
49719,0,12.35,73.10,0.00,9.00
49744,0,12.35,73.10,0.00,9.00
49769,0,12.35,73.10,0.00,10.00
49794,0,12.35,73.10,0.00,9.00
49819,2048,12.35,73.10,0.00,8.00
49844,2048,12.35,73.14,1.85,1016.00
49869,2048,12.35,73.25,4.43,657.00
49894,2048,12.35,73.41,6.17,419.00
49919,2048,12.35,73.58,6.84,275.00
49944,2048,12.35,73.77,7.74,209.00
49969,2048,12.35,73.96,7.74,185.00
49994,2048,12.35,74.16,7.97,168.00
50019,2048,12.35,74.37,8.41,161.00
50044,2048,12.35,74.58,8.19,128.00
50069,2048,12.35,74.79,8.58,107.00
50094,2048,12.35,75.00,8.30,138.00
50119,2048,12.35,75.21,8.30,140.00
50144,2048,12.35,75.42,8.64,116.00
50169,2048,12.35,75.63,8.30,146.00
50194,2048,12.35,75.85,8.70,131.00
50219,2048,12.35,76.06,8.36,130.00
50244,2048,12.35,76.27,8.36,117.00
50269,2048,12.35,76.49,8.75,132.00
50294,2048,12.35,76.70,8.36,124.00
50319,2048,12.35,76.91,8.75,106.00
50344,2048,12.35,77.12,8.36,139.00
50369,2048,12.35,77.34,8.75,120.00
50394,2048,12.35,77.55,8.36,104.00
50419,2048,12.35,77.76,8.30,129.00
50444,2048,12.35,77.98,8.75,138.00
50469,2048,12.35,78.19,8.36,108.00
50494,2048,12.35,78.41,8.75,130.00
50519,2048,12.35,78.61,8.36,136.00
50544,2048,12.35,78.82,8.36,102.00
50569,2048,12.35,79.04,8.70,137.00
50594,2048,12.35,79.25,8.36,146.00
50619,2048,12.35,79.47,8.75,136.00
50644,2048,12.35,79.68,8.36,101.00
50669,2048,12.35,79.90,8.75,128.00
50694,2048,12.35,80.11,8.36,137.00
50719,2048,12.35,80.31,8.36,103.00
50744,2048,12.35,80.53,8.70,137.00
50769,2048,12.35,80.74,8.36,148.00
50794,2048,12.35,80.96,8.75,103.00
50819,2048,12.35,81.17,8.36,120.00
50844,2048,12.35,81.38,8.36,133.00
50869,2048,12.35,81.59,8.70,89.00
50894,2048,12.35,81.80,8.41,114.00
50919,2048,12.35,82.02,8.70,140.00
50944,2048,12.35,82.23,8.36,113.00
50969,2048,12.35,82.44,8.36,120.00
50994,2048,12.35,82.66,8.75,121.00
51019,2048,12.35,82.87,8.36,133.00
51044,2048,12.35,83.09,8.70,89.00
51069,2048,12.35,83.30,8.41,113.00
51094,2048,12.35,83.51,8.70,140.00
51119,2048,12.35,83.72,8.36,111.00
51144,2048,12.35,83.93,8.36,120.00
51169,2048,12.35,84.15,8.70,152.00
51194,2048,12.35,84.36,8.41,133.00
51219,2048,12.35,84.58,8.70,115.00
51244,2048,12.35,84.79,8.36,137.00
51269,2048,12.35,84.99,8.36,123.00
51294,2048,12.35,85.21,8.75,99.00
51319,2048,12.35,85.42,8.36,129.00
51344,2048,12.35,85.64,8.70,152.00
51369,2048,12.35,85.85,8.41,126.00
51394,2048,12.35,86.07,8.70,112.00
51419,2048,12.35,86.28,8.36,135.00
51444,2048,12.35,86.48,8.36,121.00
51469,2048,12.35,86.70,8.75,97.00
51494,2048,12.35,86.91,8.36,127.00
51519,2048,12.35,87.13,8.70,134.00
51544,2048,12.35,87.34,8.36,101.00
51569,2048,12.35,87.55,8.36,136.00
51594,2048,12.35,87.77,8.75,144.00
51619,2048,12.35,87.98,8.36,110.00
51644,2048,12.35,88.19,8.75,143.00
51669,2048,12.35,88.40,8.36,139.00
51694,2048,12.35,88.62,8.70,130.00
51719,2048,12.35,88.83,8.36,99.00
51744,2048,12.35,89.04,8.36,135.00
51769,2048,12.35,89.26,8.75,141.00
51794,2048,12.35,89.47,8.36,109.00
51819,2048,12.35,89.68,8.70,139.00
51844,2048,12.35,89.89,8.41,135.00
51869,2048,12.35,90.10,8.36,93.00
51894,2048,12.35,90.32,8.70,128.00
51919,2048,12.35,90.53,8.36,131.00
51944,2048,12.35,90.75,8.75,85.00
51969,2048,12.35,90.96,8.36,109.00
51994,2048,12.35,91.17,8.36,141.00
52019,2048,12.35,91.38,8.70,111.00
52044,2048,12.35,91.59,8.36,135.00
52069,2048,12.35,91.81,8.75,125.00
52094,2048,12.35,92.02,8.36,132.00
52119,2048,12.35,92.24,8.70,87.00
52144,2048,12.35,92.45,8.41,109.00
52169,2048,12.35,92.66,8.36,139.00
52194,2048,12.35,92.87,8.70,104.00
52219,2048,12.35,93.08,8.36,127.00
52244,2048,12.35,93.30,8.75,151.00
52269,2048,12.35,93.51,8.36,117.00
52294,2048,12.35,93.72,8.36,114.00
52319,2048,12.35,93.94,8.70,133.00
52344,2048,12.35,94.15,8.41,117.00
52369,2048,12.35,94.37,8.70,95.00
52394,2048,12.35,94.57,8.36,123.00
52419,2048,12.35,94.79,8.75,150.00
52444,2048,12.35,95.00,8.36,115.00
52469,2048,12.35,95.21,8.36,108.00
52494,2048,12.35,95.43,8.70,133.00
52519,2048,12.35,95.64,8.41,116.00
52544,2048,12.35,95.86,8.70,91.00
52569,2048,12.35,96.07,8.36,123.00
52594,2048,12.35,96.27,8.36,134.00
52619,2048,12.35,96.49,8.75,112.00
52644,2048,12.35,96.70,8.36,142.00
52669,2048,12.35,96.92,8.70,144.00
52694,2048,12.35,97.13,8.41,103.00
52719,2048,12.35,97.34,8.36,131.00
52744,2048,12.35,97.56,8.70,136.00
52769,2048,12.35,97.77,8.36,90.00
52794,2048,12.35,97.98,8.75,112.00
52819,2048,12.35,98.19,8.36,138.00
52844,2048,12.35,98.41,8.70,135.00
52869,2048,12.35,98.62,8.41,98.00
52894,2048,12.35,98.83,8.36,129.00
52919,2048,12.35,99.05,8.70,135.00
52944,2048,12.35,99.26,8.36,90.00
52969,2048,12.35,99.47,8.75,119.00
52994,2048,12.35,99.68,8.36,134.00
53019,2048,12.35,99.89,8.36,90.00
53044,2048,12.35,100.11,8.75,123.00
53069,2048,12.35,100.32,8.36,145.00
53094,2048,12.35,100.54,8.70,94.00
53119,2048,12.35,100.75,8.36,116.00
53144,2048,12.35,100.96,8.70,124.00
53169,2048,12.35,101.17,8.41,137.00
53194,2048,12.35,101.38,8.36,92.00
53219,2048,12.35,101.60,8.75,125.00
53244,2048,12.35,101.81,8.36,139.00
53269,2048,12.35,102.03,8.70,88.00
53294,2048,12.35,102.24,8.36,111.00
53319,2048,12.35,102.45,8.36,142.00
53344,2048,12.35,102.67,8.75,112.00
53369,2048,12.35,102.87,8.36,113.00
53394,2048,12.35,103.09,8.70,139.00
53419,2048,12.35,103.30,8.36,123.00
53444,2048,12.35,103.51,8.41,105.00
53469,2048,12.35,103.73,8.70,141.00
53494,2048,12.35,103.94,8.36,129.00
53519,2048,12.35,104.16,8.75,97.00
53544,2048,12.35,104.36,8.30,113.00
53569,2048,12.35,104.58,8.75,140.00
53594,2048,12.35,104.79,8.36,122.00
53619,2048,12.35,105.00,8.41,112.00
53644,2048,12.35,105.22,8.70,144.00
53669,2048,12.35,105.43,8.36,120.00
53694,2048,12.35,105.65,8.75,101.00
53719,2048,12.35,105.86,8.36,127.00
53744,2048,12.35,106.07,8.36,132.00
53769,2048,12.35,106.28,8.70,100.00
53794,2048,12.35,106.49,8.36,132.00
53819,2048,12.35,106.71,8.75,133.00
53844,2048,12.35,106.92,8.36,96.00
53869,2048,12.35,107.14,8.70,134.00
53894,2048,12.35,107.35,8.36,146.00
53919,2048,12.35,107.56,8.41,128.00
53944,2048,12.35,107.77,8.70,99.00
53969,2048,12.35,107.98,8.36,133.00
53994,2048,12.35,108.20,8.75,135.00
54019,2048,12.35,108.41,8.36,102.00
54044,2048,12.35,108.62,8.36,139.00
54069,2048,12.35,108.84,8.75,148.00
54094,2048,12.35,109.05,8.30,98.00
54119,2048,12.35,109.26,8.75,125.00
54144,2048,12.35,109.47,8.36,133.00
54169,2048,12.35,109.68,8.36,88.00
54194,2048,12.35,109.90,8.75,118.00
54219,2048,12.35,110.11,8.36,140.00
54244,2048,12.35,110.33,8.70,112.00
54269,2048,12.35,110.54,8.36,121.00
54294,2048,12.35,110.75,8.70,124.00
54319,2048,12.35,110.96,8.41,135.00
54344,2048,12.35,111.17,8.36,86.00
54369,2048,12.35,111.39,8.70,112.00
54394,2048,12.35,111.60,8.41,139.00
54419,2048,12.35,111.82,8.70,105.00
54444,2048,12.35,112.03,8.36,115.00
54469,2048,12.35,112.24,8.36,151.00
54494,2048,12.35,112.45,8.70,132.00
54519,2048,12.35,112.66,8.41,118.00
54544,2048,12.35,112.88,8.70,133.00
54569,2048,12.35,113.09,8.41,119.00
54594,2048,12.35,113.31,8.70,97.00
54619,2048,12.35,113.52,8.36,128.00
54644,2048,12.35,113.73,8.36,131.00
54669,2048,12.35,113.94,8.70,130.00
54694,2048,12.35,114.15,8.41,105.00
54719,2048,12.35,114.37,8.70,134.00
54744,2048,12.35,114.58,8.41,112.00
54769,2048,12.35,114.79,8.36,93.00
54794,2048,12.35,115.01,8.70,127.00
54819,2048,12.35,115.22,8.36,134.00
54844,2048,12.35,115.44,8.70,106.00
54869,2048,12.35,115.64,8.36,139.00
54894,2048,12.35,115.86,8.75,143.00
54919,2048,12.35,116.07,8.36,111.00
54944,2048,12.35,116.28,8.36,142.00
54969,2048,12.35,116.50,8.75,139.00
54994,2048,12.35,116.71,8.36,91.00
55019,2048,12.35,116.93,8.70,105.00
55044,2048,12.35,117.14,8.36,139.00
55069,2048,12.35,117.34,8.36,146.00
55094,2048,12.35,117.56,8.75,112.00
55119,2048,12.35,117.77,8.36,138.00
55144,2048,12.35,117.99,8.75,134.00
55169,2048,12.35,118.20,8.36,88.00
55194,2048,12.35,118.41,8.36,124.00
55219,2048,12.35,118.63,8.70,133.00
55244,2048,12.35,118.83,8.36,85.00
55269,2048,12.35,119.05,8.75,109.00
55294,2048,12.35,119.26,8.36,143.00
55319,2048,12.35,119.48,8.75,105.00
55344,2048,12.35,119.69,8.36,126.00
55369,2048,12.35,119.90,8.36,151.00
55394,2048,12.35,120.12,8.70,131.00
55419,2048,12.35,120.33,8.41,80.00
55444,2048,12.35,120.54,8.70,112.00
55469,2048,12.35,120.75,8.36,140.00
55494,2048,12.35,120.96,8.36,102.00
55519,2048,12.35,121.18,8.75,122.00
55544,2048,12.35,121.39,8.36,145.00
55569,2048,12.35,121.61,8.70,110.00
55594,2048,12.35,121.82,8.36,112.00
55619,2048,12.35,122.03,8.70,132.00
55644,2048,12.35,122.24,8.41,120.00
55669,2048,12.35,122.45,8.36,93.00
55694,2048,12.35,122.67,8.70,127.00
55719,2048,12.35,122.88,8.41,132.00
55744,2048,12.35,123.10,8.70,118.00
55769,2048,12.35,123.31,8.36,113.00
55794,2048,12.35,123.52,8.36,134.00
55819,0,12.35,123.74,8.75,113.00
55844,0,12.35,123.90,6.56,9.00
55869,0,12.35,124.00,3.87,9.00
55894,0,12.35,124.05,1.96,9.00
55919,0,12.35,124.07,0.90,9.00
55944,0,12.35,124.08,0.45,10.00
55969,0,12.35,124.08,0.06,10.00
55994,0,12.35,124.08,-0.06,9.00
56019,0,12.35,124.08,0.00,9.00
56044,0,12.35,124.08,0.00,10.00
56069,0,12.35,124.08,0.00,10.00
56094,0,12.35,124.08,0.00,9.00
56119,0,12.35,124.08,0.00,9.00
56144,0,12.35,124.08,0.00,10.00
56169,0,12.35,124.08,0.00,9.00
56194,0,12.35,124.08,0.00,10.00
56219,0,12.35,124.08,0.00,10.00
56244,0,12.35,124.08,0.00,10.00
56269,0,12.35,124.08,0.00,10.00
56294,0,12.35,124.08,0.00,10.00
56319,0,12.35,124.08,0.00,10.00
56344,0,12.35,124.08,0.00,10.00
56369,0,12.35,124.08,0.00,11.00
56394,0,12.35,124.08,0.00,9.00
56419,0,12.35,124.08,0.00,9.00
56444,0,12.35,124.08,0.00,9.00
56469,0,12.35,124.08,0.00,9.00
56494,0,12.35,124.08,0.00,10.00
56519,0,12.35,124.08,0.00,9.00
56544,0,12.35,124.08,0.00,10.00
56569,0,12.35,124.08,0.00,9.00
56594,0,12.35,124.08,0.00,9.00
56619,0,12.35,124.08,0.00,9.00
56644,0,12.35,124.08,0.00,9.00
56669,0,12.35,124.08,0.00,9.00
56694,0,12.35,124.08,0.00,9.00
56719,0,12.35,124.08,0.00,9.00
56744,0,12.35,124.08,0.00,9.00
56769,0,12.35,124.08,0.00,9.00
56794,0,12.35,124.08,0.00,11.00
56819,0,12.35,124.08,0.00,9.00
56844,0,12.35,124.08,0.00,10.00
56869,0,12.35,124.08,0.00,10.00
56894,0,12.35,124.08,0.00,9.00
56919,0,12.35,124.08,0.00,10.00
56944,0,12.35,124.08,0.00,9.00
56969,0,12.35,124.08,0.00,9.00
56994,0,12.35,124.08,0.00,10.00
57019,0,12.35,124.08,0.00,9.00
57044,0,12.35,124.08,0.00,10.00
57069,0,12.35,124.08,0.00,10.00
57094,0,12.35,124.08,0.00,9.00
57119,0,12.35,124.08,0.00,9.00
57144,0,12.35,124.08,0.00,10.00
57169,0,12.35,124.08,0.00,9.00
57194,0,12.35,124.08,0.00,9.00
57219,0,12.35,124.08,0.00,9.00
57244,0,12.35,124.08,0.00,10.00
57269,0,12.35,124.08,0.00,10.00
57294,0,12.35,124.08,0.00,9.00
57319,0,12.35,124.08,0.00,10.00
57344,0,12.35,124.08,0.00,9.00
57369,0,12.35,124.08,0.00,10.00
57394,0,12.35,124.08,0.00,9.00
57419,0,12.35,124.08,0.00,10.00
57444,0,12.35,124.08,0.00,9.00
57469,0,12.35,124.08,0.00,9.00
57494,0,12.35,124.08,0.00,10.00
57519,0,12.35,124.08,0.00,9.00
57544,0,12.35,124.08,0.00,9.00
57569,0,12.35,124.08,0.00,10.00
57594,0,12.35,124.08,0.00,10.00
57619,0,12.35,124.08,0.00,9.00
57644,0,12.35,124.08,0.00,9.00
57669,0,12.35,124.08,0.00,9.00
57694,0,12.35,124.08,0.00,9.00
57719,0,12.35,124.08,0.00,9.00
57744,0,12.35,124.08,0.00,9.00
57769,0,12.35,124.08,0.00,9.00
57794,0,12.35,124.08,0.00,10.00
57819,0,12.35,124.08,0.00,9.00
57844,0,12.35,124.08,0.00,9.00
57869,0,12.35,124.08,0.00,10.00
57894,0,12.35,124.08,0.00,9.00
57919,0,12.35,124.08,0.00,10.00
57944,0,12.35,124.08,0.00,9.00
57969,0,12.35,124.08,0.00,9.00
57994,0,12.35,124.08,0.00,9.00
58019,0,12.35,124.08,0.00,9.00
58044,0,12.35,124.08,0.00,10.00
58069,0,12.35,124.08,0.00,10.00
58094,0,12.35,124.08,0.00,9.00
58119,0,12.35,124.08,0.00,10.00
58144,0,12.35,124.08,0.00,9.00
58169,0,12.35,124.08,0.00,9.00
58194,0,12.35,124.08,0.00,9.00
58219,0,12.35,124.08,0.00,10.00
58244,0,12.35,124.08,0.00,8.00
58269,0,12.35,124.08,0.00,10.00
58294,0,12.35,124.08,0.00,9.00
58319,0,12.35,124.08,0.00,9.00
58344,0,12.35,124.08,0.00,9.00
58369,0,12.35,124.08,0.00,10.00
58394,0,12.35,124.08,0.00,9.00
58419,0,12.35,124.08,0.00,10.00
58444,0,12.35,124.08,0.00,9.00
58469,0,12.35,124.08,0.00,10.00
58494,0,12.35,124.08,0.00,9.00
58519,0,12.35,124.08,0.00,10.00
58544,0,12.35,124.08,0.00,9.00
58569,0,12.35,124.08,0.00,10.00
58594,0,12.35,124.08,0.00,10.00
58619,0,12.35,124.08,0.00,9.00
58644,0,12.35,124.08,0.00,10.00
58669,0,12.35,124.08,0.00,9.00
58694,0,12.35,124.08,0.00,10.00
58719,0,12.35,124.08,0.00,10.00
58744,0,12.35,124.08,0.00,10.00
58769,0,12.35,124.08,0.00,10.00
58794,0,12.35,124.08,0.00,9.00
58819,0,12.35,124.08,0.00,10.00
58844,0,12.35,124.08,0.00,9.00
58869,0,12.35,124.08,0.00,10.00
58894,0,12.35,124.08,0.00,9.00
58919,0,12.35,124.08,0.00,9.00
58944,0,12.35,124.08,0.00,9.00
58969,0,12.35,124.08,0.00,9.00
58994,0,12.35,124.08,0.00,9.00
59019,0,12.35,124.08,0.00,10.00
59044,0,12.35,124.08,0.00,10.00
59069,0,12.35,124.08,0.00,10.00
59094,0,12.35,124.08,0.00,10.00
59119,0,12.35,124.08,0.00,9.00
59144,0,12.35,124.08,0.00,10.00
59169,0,12.35,124.08,0.00,9.00
59194,0,12.35,124.08,0.00,10.00
59219,0,12.35,124.08,0.00,9.00
59244,0,12.35,124.08,0.00,10.00
59269,0,12.35,124.08,0.00,9.00
59294,0,12.35,124.08,0.00,9.00
59319,0,12.35,124.08,0.00,9.00
59344,0,12.35,124.08,0.00,10.00
59369,0,12.35,124.08,0.00,9.00
59394,0,12.35,124.08,0.00,9.00
59419,0,12.35,124.08,0.00,10.00
59444,0,12.35,124.08,0.00,8.00
59469,0,12.35,124.08,0.00,10.00
59494,0,12.35,124.08,0.00,9.00
59519,0,12.35,124.08,0.00,9.00
59544,0,12.35,124.08,0.00,10.00
59569,0,12.35,124.08,0.00,9.00
59594,0,12.35,124.08,0.00,9.00
59619,0,12.35,124.08,0.00,9.00
59644,0,12.35,124.08,0.00,9.00
59669,0,12.35,124.08,0.00,9.00
59694,0,12.35,124.08,0.00,9.00
59719,0,12.35,124.08,0.00,9.00
59744,0,12.35,124.08,0.00,10.00
59769,0,12.35,124.08,0.00,9.00
59794,0,12.35,124.08,0.00,10.00
