á⸮⸮⸮timestamp,U,max_voltage_V,current_mA,pos_rad,vel_rads
59719,0,12.35,9.00,124.08,0.00
59744,0,12.35,10.00,124.08,0.00
59769,0,12.35,9.00,124.08,0.00
59794,0,12.35,10.00,124.08,0.00
59819,0,12.35,10.00,124.08,0.00
59844,0,12.35,10.00,124.08,0.00
59869,0,12.35,9.00,124.08,0.00
59894,0,12.35,9.00,124.08,0.00
59919,0,12.35,10.00,124.08,0.00
59944,0,12.35,9.00,124.08,0.00
59969,0,12.35,9.00,124.08,0.00
59994,0,12.35,9.00,124.08,0.00
60019,0,12.35,9.00,124.08,0.00
60044,0,12.35,10.00,124.08,0.00
60069,0,12.35,9.00,124.08,0.00
60094,0,12.35,10.00,124.08,0.00
60119,0,12.35,10.00,124.08,0.00
60144,0,12.35,10.00,124.08,0.00
60169,0,12.35,10.00,124.08,0.00
60194,0,12.35,10.00,124.08,0.00
60219,0,12.35,9.00,124.08,0.00
60244,0,12.35,9.00,124.08,0.00
60269,0,12.35,9.00,124.08,0.00
60294,0,12.35,10.00,124.08,0.00
60319,0,12.35,9.00,124.08,0.00
60344,0,12.35,10.00,124.08,0.00
60369,0,12.35,9.00,124.08,0.00
60394,0,12.35,9.00,124.08,0.00
60419,0,12.35,9.00,124.08,0.00
60444,0,12.35,9.00,124.08,0.00
60469,0,12.35,9.00,124.08,0.00
60494,0,12.35,10.00,124.08,0.00
60519,0,12.35,10.00,124.08,0.00
60544,0,12.35,9.00,124.08,0.00
60569,0,12.35,9.00,124.08,0.00
60594,0,12.35,9.00,124.08,0.00
60619,0,12.35,10.00,124.08,0.00
60644,0,12.35,10.00,124.08,0.00
60669,0,12.35,8.00,124.08,0.00
60694,0,12.35,9.00,124.08,0.00
60719,0,12.35,10.00,124.08,0.00
60744,0,12.35,9.00,124.08,0.00
60769,0,12.35,9.00,124.08,0.00
60794,0,12.35,10.00,124.08,0.00
60819,2560,12.35,10.00,124.08,0.00
60844,2560,12.35,1647.00,124.13,2.19
60869,2560,12.35,1002.00,124.27,5.39
60894,2560,12.35,572.00,124.46,7.63
60919,2560,12.35,429.00,124.67,8.41
60944,2560,12.35,316.00,124.91,9.59
60969,2560,12.35,240.00,125.15,9.65
60994,2560,12.35,224.00,125.41,10.38
61019,2560,12.35,194.00,125.66,10.15
61044,2560,12.35,148.00,125.92,10.21
61069,2560,12.35,177.00,126.19,10.83
61094,2560,12.35,152.00,126.45,10.38
61119,2560,12.35,171.00,126.72,10.88
61144,2560,12.35,124.00,126.98,10.43
61169,2560,12.35,148.00,127.24,10.49
61194,2560,12.35,164.00,127.52,10.94
61219,2560,12.35,137.00,127.78,10.43
61244,2560,12.35,138.00,128.05,10.94
61269,2560,12.35,106.00,128.31,10.49
61294,2560,12.35,135.00,128.59,10.94
61319,2560,12.35,156.00,128.85,10.49
61344,2560,12.35,176.00,129.11,10.49
61369,2560,12.35,136.00,129.39,10.94
61394,2560,12.35,122.00,129.65,10.49
61419,2560,12.35,156.00,129.92,10.94
61444,2560,12.35,170.00,130.18,10.49
61469,2560,12.35,159.00,130.45,10.49
61494,2560,12.35,142.00,130.72,10.94
61519,2560,12.35,116.00,130.98,10.55
61544,2560,12.35,105.00,131.26,10.94
61569,2560,12.35,127.00,131.52,10.49
61594,2560,12.35,146.00,131.78,10.55
61619,2560,12.35,129.00,132.06,10.94
61644,2560,12.35,135.00,132.32,10.55
61669,2560,12.35,169.00,132.59,10.94
61694,2560,12.35,172.00,132.86,10.55
61719,2560,12.35,161.00,133.13,10.94
61744,2560,12.35,137.00,133.39,10.55
61769,2560,12.35,132.00,133.66,10.55
61794,2560,12.35,127.00,133.93,10.94
61819,2560,12.35,114.00,134.20,10.55
61844,2560,12.35,123.00,134.47,10.94
61869,2560,12.35,144.00,134.73,10.49
61894,2560,12.35,167.00,134.99,10.55
61919,2560,12.35,179.00,135.27,10.94
61944,2560,12.35,161.00,135.53,10.49
61969,2560,12.35,136.00,135.80,10.94
61994,2560,12.35,124.00,136.07,10.55
62019,2560,12.35,131.00,136.34,10.94
62044,2560,12.35,115.00,136.60,10.55
62069,2560,12.35,116.00,136.87,10.49
62094,2560,12.35,124.00,137.14,11.00
62119,2560,12.35,135.00,137.40,10.49
62144,2560,12.35,157.00,137.68,10.94
62169,2560,12.35,165.00,137.94,10.55
62194,2560,12.35,170.00,138.20,10.55
62219,2560,12.35,141.00,138.48,10.94
62244,2560,12.35,138.00,138.74,10.55
62269,2560,12.35,132.00,139.02,10.94
62294,2560,12.35,128.00,139.28,10.55
62319,2560,12.35,113.00,139.54,10.55
62344,2560,12.35,122.00,139.82,11.00
62369,2560,12.35,128.00,140.08,10.49
62394,2560,12.35,111.00,140.35,11.00
62419,2560,12.35,123.00,140.62,10.49
62444,2560,12.35,146.00,140.89,11.00
62469,2560,12.35,164.00,141.15,10.49
62494,2560,12.35,174.00,141.42,10.55
62519,2560,12.35,172.00,141.69,10.94
62544,2560,12.35,157.00,141.95,10.49
62569,2560,12.35,128.00,142.23,10.94
62594,2560,12.35,111.00,142.49,10.55
62619,2560,12.35,119.00,142.75,10.55
62644,2560,12.35,140.00,143.03,10.94
62669,2560,12.35,158.00,143.29,10.55
62694,2560,12.35,161.00,143.57,10.94
62719,2560,12.35,166.00,143.83,10.55
62744,2560,12.35,153.00,144.10,10.94
62769,2560,12.35,170.00,144.37,10.55
62794,2560,12.35,170.00,144.63,10.49
62819,2560,12.35,170.00,144.90,11.00
62844,2560,12.35,150.00,145.17,10.55
62869,2560,12.35,146.00,145.44,10.94
62894,2560,12.35,117.00,145.70,10.55
62919,2560,12.35,112.00,145.97,10.49
62944,2560,12.35,121.00,146.24,11.00
62969,2560,12.35,132.00,146.50,10.55
62994,2560,12.35,140.00,146.78,10.94
63019,2560,12.35,159.00,147.04,10.49
63044,2560,12.35,170.00,147.30,10.55
63069,2560,12.35,165.00,147.58,10.94
63094,2560,12.35,143.00,147.84,10.55
63119,2560,12.35,165.00,148.11,10.94
63144,2560,12.35,140.00,148.38,10.55
63169,2560,12.35,115.00,148.65,10.94
63194,2560,12.35,106.00,148.91,10.49
63219,2560,12.35,124.00,149.18,10.55
63244,2560,12.35,144.00,149.45,11.00
63269,2560,12.35,160.00,149.72,10.49
63294,2560,12.35,171.00,149.99,10.94
63319,2560,12.35,168.00,150.25,10.55
63344,2560,12.35,151.00,150.51,10.49
63369,2560,12.35,133.00,150.79,11.00
63394,2560,12.35,111.00,151.05,10.49
63419,2560,12.35,117.00,151.33,11.00
63444,2560,12.35,128.00,151.59,10.55
63469,2560,12.35,121.00,151.86,10.94
63494,2560,12.35,118.00,152.13,10.55
63519,2560,12.35,120.00,152.39,10.49
63544,2560,12.35,140.00,152.66,11.00
63569,2560,12.35,137.00,152.93,10.49
63594,2560,12.35,159.00,153.20,11.00
63619,2560,12.35,166.00,153.46,10.49
63644,2560,12.35,164.00,153.73,10.55
63669,2560,12.35,134.00,154.00,10.94
63694,2560,12.35,124.00,154.26,10.55
63719,2560,12.35,145.00,154.54,10.94
63744,2560,12.35,149.00,154.80,10.55
63769,2560,12.35,147.00,155.06,10.49
63794,2560,12.35,160.00,155.34,10.94
63819,2560,12.35,155.00,155.60,10.55
63844,2560,12.35,159.00,155.87,10.94
63869,2560,12.35,170.00,156.14,10.55
63894,2560,12.35,155.00,156.41,10.94
63919,2560,12.35,144.00,156.68,10.55
63944,2560,12.35,124.00,156.94,10.55
63969,2560,12.35,114.00,157.21,10.94
63994,2560,12.35,124.00,157.48,10.49
64019,2560,12.35,140.00,157.75,11.00
64044,2560,12.35,142.00,158.01,10.55
64069,2560,12.35,161.00,158.28,10.49
64094,2560,12.35,168.00,158.55,11.00
64119,2560,12.35,178.00,158.81,10.55
64144,2560,12.35,158.00,159.09,11.00
64169,2560,12.35,132.00,159.35,10.49
64194,2560,12.35,170.00,159.63,10.94
64219,2560,12.35,179.00,159.89,10.55
64244,2560,12.35,162.00,160.15,10.55
64269,2560,12.35,145.00,160.43,10.94
64294,2560,12.35,133.00,160.69,10.55
64319,2560,12.35,123.00,160.96,10.94
64344,2560,12.35,116.00,161.23,10.55
64369,2560,12.35,134.00,161.49,10.55
64394,2560,12.35,145.00,161.76,10.94
64419,2560,12.35,157.00,162.03,10.55
64444,2560,12.35,155.00,162.30,11.00
64469,2560,12.35,165.00,162.57,10.55
64494,2560,12.35,165.00,162.84,10.94
64519,2560,12.35,173.00,163.10,10.55
64544,2560,12.35,153.00,163.37,10.55
64569,2560,12.35,180.00,163.64,10.94
64594,2560,12.35,169.00,163.90,10.55
64619,2560,12.35,162.00,164.18,11.00
64644,2560,12.35,142.00,164.44,10.55
64669,2560,12.35,133.00,164.71,10.55
64694,2560,12.35,124.00,164.98,11.00
64719,2560,12.35,113.00,165.24,10.55
64744,2560,12.35,100.00,165.52,10.94
64769,2560,12.35,122.00,165.78,10.55
64794,2560,12.35,128.00,166.04,10.49
64819,2560,12.35,130.00,166.32,11.00
64844,2560,12.35,147.00,166.58,10.55
64869,2560,12.35,181.00,166.86,10.94
64894,2560,12.35,190.00,167.12,10.55
64919,2560,12.35,158.00,167.39,10.94
64944,2560,12.35,154.00,167.66,10.55
64969,2560,12.35,163.00,167.92,10.55
64994,2560,12.35,166.00,168.20,11.00
65019,2560,12.35,164.00,168.46,10.55
65044,2560,12.35,145.00,168.73,10.94
65069,2560,12.35,137.00,169.00,10.55
65094,2560,12.35,139.00,169.26,10.55
65119,2560,12.35,128.00,169.54,11.00
65144,2560,12.35,115.00,169.80,10.55
65169,2560,12.35,113.00,170.07,10.94
65194,2560,12.35,121.00,170.34,10.55
65219,2560,12.35,127.00,170.61,11.00
65244,2560,12.35,129.00,170.87,10.55
65269,2560,12.35,135.00,171.14,10.55
65294,2560,12.35,112.00,171.41,11.00
65319,2560,12.35,109.00,171.68,10.55
65344,2560,12.35,102.00,171.95,11.00
65369,2560,12.35,112.00,172.21,10.49
65394,2560,12.35,135.00,172.48,10.55
65419,2560,12.35,145.00,172.75,11.00
65444,2560,12.35,156.00,173.01,10.49
65469,2560,12.35,179.00,173.29,11.00
65494,2560,12.35,190.00,173.55,10.55
65519,2560,12.35,168.00,173.82,10.55
65544,2560,12.35,157.00,174.09,10.94
65569,2560,12.35,142.00,174.35,10.55
65594,2560,12.35,125.00,174.63,11.00
65619,2560,12.35,121.00,174.89,10.55
65644,2560,12.35,106.00,175.17,10.94
65669,2560,12.35,111.00,175.43,10.55
65694,2560,12.35,135.00,175.69,10.55
65719,2560,12.35,136.00,175.97,10.94
65744,2560,12.35,123.00,176.23,10.55
65769,2560,12.35,108.00,176.51,11.00
65794,2560,12.35,121.00,176.77,10.49
65819,2560,12.35,134.00,177.03,10.55
65844,2560,12.35,136.00,177.31,11.00
65869,2560,12.35,137.00,177.57,10.55
65894,2560,12.35,146.00,177.85,11.00
65919,2560,12.35,155.00,178.11,10.55
65944,2560,12.35,167.00,178.38,10.94
65969,2560,12.35,157.00,178.65,10.55
65994,2560,12.35,156.00,178.91,10.55
66019,2560,12.35,159.00,179.18,11.00
66044,2560,12.35,157.00,179.45,10.49
66069,2560,12.35,173.00,179.72,10.94
66094,2560,12.35,157.00,179.98,10.55
66119,2560,12.35,139.00,180.25,10.49
66144,2560,12.35,118.00,180.52,11.00
66169,2560,12.35,105.00,180.78,10.55
66194,2560,12.35,116.00,181.06,10.94
66219,2560,12.35,128.00,181.32,10.55
66244,2560,12.35,141.00,181.59,10.55
66269,2560,12.35,156.00,181.86,10.94
66294,2560,12.35,169.00,182.12,10.55
66319,2560,12.35,174.00,182.40,11.00
66344,2560,12.35,176.00,182.66,10.55
66369,2560,12.35,166.00,182.93,10.94
66394,2560,12.35,165.00,183.20,10.55
66419,2560,12.35,154.00,183.46,10.55
66444,2560,12.35,173.00,183.74,11.00
66469,2560,12.35,171.00,184.00,10.55
66494,2560,12.35,164.00,184.27,10.94
66519,2560,12.35,169.00,184.54,10.55
66544,2560,12.35,151.00,184.80,10.55
66569,2560,12.35,136.00,185.08,11.00
66594,2560,12.35,137.00,185.34,10.55
66619,2560,12.35,145.00,185.61,10.94
66644,2560,12.35,135.00,185.88,10.55
66669,2560,12.35,116.00,186.15,11.00
66694,2560,12.35,122.00,186.42,10.55
66719,2560,12.35,147.00,186.68,10.49
66744,2560,12.35,138.00,186.95,11.00
66769,2560,12.35,124.00,187.22,10.55
66794,2560,12.35,117.00,187.49,11.00
66819,0,12.35,112.00,187.76,10.55
66844,0,12.35,9.00,187.97,8.41
66869,0,12.35,9.00,188.09,5.16
66894,0,12.35,10.00,188.16,2.69
66919,0,12.35,9.00,188.20,1.40
66944,0,12.35,10.00,188.21,0.56
66969,0,12.35,10.00,188.22,0.17
66994,0,12.35,9.00,188.22,0.00
67019,0,12.35,9.00,188.22,0.00
67044,0,12.35,9.00,188.22,0.00
67069,0,12.35,10.00,188.22,0.00
67094,0,12.35,10.00,188.22,0.00
67119,0,12.35,9.00,188.22,0.00
67144,0,12.35,10.00,188.22,0.00
67169,0,12.35,10.00,188.22,0.00
67194,0,12.35,10.00,188.22,0.00
67219,0,12.35,9.00,188.22,0.00
67244,0,12.35,9.00,188.22,0.00
67269,0,12.35,9.00,188.22,0.00
67294,0,12.35,10.00,188.22,0.00
67319,0,12.35,10.00,188.22,0.00
67344,0,12.35,10.00,188.22,0.00
67369,0,12.35,10.00,188.22,0.00
67394,0,12.35,10.00,188.22,0.00
67419,0,12.35,10.00,188.22,0.00
67444,0,12.35,9.00,188.22,0.00
67469,0,12.35,9.00,188.22,0.00
67494,0,12.35,10.00,188.22,0.00
67519,0,12.35,9.00,188.22,0.00
67544,0,12.35,10.00,188.22,0.00
67569,0,12.35,10.00,188.22,0.00
67594,0,12.35,10.00,188.22,0.00
67619,0,12.35,10.00,188.22,0.00
67644,0,12.35,9.00,188.22,0.00
67669,0,12.35,9.00,188.22,0.00
67694,0,12.35,8.00,188.22,0.00
67719,0,12.35,9.00,188.22,0.00
67744,0,12.35,10.00,188.22,0.00
67769,0,12.35,10.00,188.22,0.00
67794,0,12.35,10.00,188.22,0.00
67819,0,12.35,10.00,188.22,0.00
67844,0,12.35,10.00,188.22,0.00
67869,0,12.35,9.00,188.22,0.00
67894,0,12.35,10.00,188.22,0.00
67919,0,12.35,10.00,188.22,0.00
67944,0,12.35,10.00,188.22,0.00
67969,0,12.35,10.00,188.22,0.00
67994,0,12.35,9.00,188.22,0.00
68019,0,12.35,9.00,188.22,0.00
68044,0,12.35,10.00,188.22,0.00
68069,0,12.35,9.00,188.22,0.00
68094,0,12.35,10.00,188.22,0.00
68119,0,12.35,8.00,188.22,0.00
68144,0,12.35,9.00,188.22,0.00
68169,0,12.35,10.00,188.22,0.00
68194,0,12.35,10.00,188.22,0.00
68219,0,12.35,10.00,188.22,0.00
68244,0,12.35,9.00,188.22,0.00
68269,0,12.35,9.00,188.22,0.00
68294,0,12.35,10.00,188.22,0.00
68319,0,12.35,10.00,188.22,0.00
68344,0,12.35,10.00,188.22,0.00
68369,0,12.35,9.00,188.22,0.00
68394,0,12.35,10.00,188.22,0.00
68419,0,12.35,9.00,188.22,0.00
68444,0,12.35,10.00,188.22,0.00
68469,0,12.35,10.00,188.22,0.00
68494,0,12.35,9.00,188.22,0.00
68519,0,12.35,9.00,188.22,0.00
68544,0,12.35,9.00,188.22,0.00
68569,0,12.35,10.00,188.22,0.00
68594,0,12.35,9.00,188.22,0.00
68619,0,12.35,9.00,188.22,0.00
68644,0,12.35,9.00,188.22,0.00
68669,0,12.35,10.00,188.22,0.00
68694,0,12.35,9.00,188.22,0.00
68719,0,12.35,10.00,188.22,0.00
68744,0,12.35,10.00,188.22,0.00
68769,0,12.35,9.00,188.22,0.00
68794,0,12.35,9.00,188.22,0.00
68819,0,12.35,10.00,188.22,0.00
68844,0,12.35,10.00,188.22,0.00
68869,0,12.35,9.00,188.22,0.00
68894,0,12.35,9.00,188.22,0.00
68919,0,12.35,10.00,188.22,0.00
68944,0,12.35,10.00,188.22,0.00
68969,0,12.35,9.00,188.22,0.00
68994,0,12.35,10.00,188.22,0.00
69019,0,12.35,10.00,188.22,0.00
69044,0,12.35,9.00,188.22,0.00
69069,0,12.35,9.00,188.22,0.00
69094,0,12.35,9.00,188.22,0.00
69119,0,12.35,9.00,188.22,0.00
69144,0,12.35,9.00,188.22,0.00
69169,0,12.35,9.00,188.22,0.00
69194,0,12.35,10.00,188.22,0.00
69219,0,12.35,9.00,188.22,0.00
69244,0,12.35,10.00,188.22,0.00
69269,0,12.35,10.00,188.22,0.00
69294,0,12.35,10.00,188.22,0.00
69319,0,12.35,10.00,188.22,0.00
69344,0,12.35,10.00,188.22,0.00
69369,0,12.35,9.00,188.22,0.00
69394,0,12.35,9.00,188.22,0.00
69419,0,12.35,9.00,188.22,0.00
69444,0,12.35,9.00,188.22,0.00
69469,0,12.35,10.00,188.22,0.00
69494,0,12.35,9.00,188.22,0.00
69519,0,12.35,9.00,188.22,0.00
69544,0,12.35,9.00,188.22,0.00
69569,0,12.35,9.00,188.22,0.00
69594,0,12.35,9.00,188.22,0.00
69619,0,12.35,10.00,188.22,0.00
69644,0,12.35,9.00,188.22,0.00
69669,0,12.35,9.00,188.22,0.00
69694,0,12.35,10.00,188.22,0.00
69719,0,12.35,10.00,188.22,0.00
69744,0,12.35,9.00,188.22,0.00
69769,0,12.35,9.00,188.22,0.00
69794,0,12.35,9.00,188.22,0.00
69819,0,12.35,9.00,188.22,0.00
69844,0,12.35,10.00,188.22,0.00
69869,0,12.35,9.00,188.22,0.00
69894,0,12.35,10.00,188.22,0.00
69919,0,12.35,9.00,188.22,0.00
69944,0,12.35,9.00,188.22,0.00
69969,0,12.35,9.00,188.22,0.00
69994,0,12.35,9.00,188.22,0.00
70019,0,12.35,10.00,188.22,0.00
70044,0,12.35,9.00,188.22,0.00
70069,0,12.35,9.00,188.22,0.00
70094,0,12.35,10.00,188.22,0.00
70119,0,12.35,9.00,188.22,0.00
70144,0,12.35,9.00,188.22,0.00
70169,0,12.35,9.00,188.22,0.00
70194,0,12.35,9.00,188.22,0.00
70219,0,12.35,9.00,188.22,0.00
70244,0,12.35,10.00,188.22,0.00
70269,0,12.35,9.00,188.22,0.00
70294,0,12.35,9.00,188.22,0.00
70319,0,12.35,9.00,188.22,0.00
70344,0,12.35,10.00,188.22,0.00
70369,0,12.35,9.00,188.22,0.00
70394,0,12.35,9.00,188.22,0.00
70419,0,12.35,9.00,188.22,0.00
70444,0,12.35,9.00,188.22,0.00
70469,0,12.35,9.00,188.22,0.00
70494,0,12.35,10.00,188.22,0.00
70519,0,12.35,9.00,188.22,0.00
70544,0,12.35,9.00,188.22,0.00
70569,0,12.35,10.00,188.22,0.00
70594,0,12.35,9.00,188.22,0.00
70619,0,12.35,9.00,188.22,0.00
70644,0,12.35,10.00,188.22,0.00
70669,0,12.35,10.00,188.22,0.00
70694,0,12.35,9.00,188.22,0.00
70719,0,12.35,9.00,188.22,0.00
70744,0,12.35,9.00,188.22,0.00
70769,0,12.35,9.00,188.22,0.00
70794,0,12.35,10.00,188.22,0.00
70819,0,12.35,10.00,188.22,0.00
70844,0,12.35,8.00,188.22,0.00
70869,0,12.35,10.00,188.22,0.00
70894,0,12.35,9.00,188.22,0.00
70919,0,12.35,10.00,188.22,0.00
70944,0,12.35,9.00,188.22,0.00
70969,0,12.35,9.00,188.22,0.00
70994,0,12.35,9.00,188.22,0.00
71019,0,12.35,10.00,188.22,0.00
71044,0,12.35,9.00,188.22,0.00
71069,0,12.35,9.00,188.22,0.00
71094,0,12.35,9.00,188.22,0.00
71119,0,12.35,9.00,188.22,0.00
71144,0,12.35,10.00,188.22,0.00
71169,0,12.35,10.00,188.22,0.00
71194,0,12.35,9.00,188.22,0.00
71219,0,12.35,10.00,188.22,0.00
71244,0,12.35,10.00,188.22,0.00
71269,0,12.35,10.00,188.22,0.00
71294,0,12.35,9.00,188.22,0.00
71319,0,12.35,10.00,188.22,0.00
71344,0,12.35,9.00,188.22,0.00
71369,0,12.35,10.00,188.22,0.00
71394,0,12.35,9.00,188.22,0.00
71419,0,12.35,10.00,188.22,0.00
71444,0,12.35,10.00,188.22,0.00
71469,0,12.35,10.00,188.22,0.00
71494,0,12.35,10.00,188.22,0.00
71519,0,12.35,9.00,188.22,0.00
71544,0,12.35,10.00,188.22,0.00
71569,0,12.35,10.00,188.22,0.00
71594,0,12.35,10.00,188.22,0.00
71619,0,12.35,10.00,188.22,0.00
71644,0,12.35,10.00,188.22,0.00
71669,0,12.35,9.00,188.22,0.00
71694,0,12.35,9.00,188.22,0.00
71719,0,12.35,9.00,188.22,0.00
71744,0,12.35,9.00,188.22,0.00
71769,0,12.35,9.00,188.22,0.00
71794,0,12.35,9.00,188.22,0.00
71819,3072,12.35,9.00,188.22,0.00
71844,3072,12.35,2215.00,188.28,2.58
71869,3072,12.35,1358.00,188.44,6.56
71894,3072,12.35,856.00,188.66,8.70
71919,3072,12.35,619.00,188.91,9.99
71944,3072,12.35,421.00,189.20,11.39
71969,3072,12.35,346.00,189.48,11.56
71994,3072,12.35,255.00,189.79,12.40
72019,3072,12.35,228.00,190.10,12.17
72044,3072,12.35,242.00,190.42,12.90
72069,3072,12.35,226.00,190.73,12.45
72094,3072,12.35,195.00,191.05,12.51
72119,3072,12.35,180.00,191.37,13.13
72144,3072,12.35,197.00,191.69,12.62
72169,3072,12.35,191.00,192.02,13.18
72194,3072,12.35,166.00,192.34,12.68
72219,3072,12.35,186.00,192.65,12.62
72244,3072,12.35,168.00,192.98,13.24
72269,3072,12.35,183.00,193.30,12.68
72294,3072,12.35,182.00,193.63,13.24
72319,3072,12.35,153.00,193.95,12.68
72344,3072,12.35,148.00,194.28,13.24
72369,3072,12.35,166.00,194.60,12.68
72394,3072,12.35,148.00,194.91,12.73
72419,3072,12.35,138.00,195.24,13.24
72444,3072,12.35,184.00,195.56,12.68
72469,3072,12.35,172.00,195.89,13.24
72494,3072,12.35,177.00,196.21,12.73
72519,3072,12.35,149.00,196.53,12.73
72544,3072,12.35,146.00,196.86,13.24
72569,3072,12.35,158.00,197.18,12.68
72594,3072,12.35,145.00,197.51,13.24
72619,3072,12.35,159.00,197.82,12.68
72644,3072,12.35,164.00,198.14,12.68
72669,3072,12.35,180.00,198.47,13.30
72694,3072,12.35,166.00,198.79,12.68
72719,3072,12.35,173.00,199.12,13.18
72744,3072,12.35,146.00,199.44,12.73
72769,3072,12.35,141.00,199.77,13.24
72794,3072,12.35,170.00,200.09,12.68
72819,3072,12.35,159.00,200.41,12.73
72844,3072,12.35,139.00,200.74,13.24
72869,3072,12.35,187.00,201.05,12.68
72894,3072,12.35,174.00,201.38,13.24
72919,3072,12.35,175.00,201.70,12.73
72944,3072,12.35,147.00,202.02,12.68
72969,3072,12.35,146.00,202.35,13.24
72994,3072,12.35,160.00,202.67,12.73
73019,3072,12.35,144.00,203.00,13.24
73044,3072,12.35,173.00,203.32,12.68
73069,3072,12.35,163.00,203.65,13.24
73094,3072,12.35,177.00,203.97,12.73
73119,3072,12.35,145.00,204.28,12.68
73144,3072,12.35,151.00,204.61,13.24
73169,3072,12.35,152.00,204.93,12.68
73194,3072,12.35,137.00,205.26,13.24
73219,3072,12.35,166.00,205.58,12.68
73244,3072,12.35,155.00,205.90,12.68
73269,3072,12.35,140.00,206.23,13.24
73294,3072,12.35,197.00,206.55,12.73
73319,3072,12.35,170.00,206.88,13.18
73344,3072,12.35,190.00,207.19,12.73
73369,3072,12.35,172.00,207.51,12.68
73394,3072,12.35,174.00,207.84,13.24
73419,3072,12.35,175.00,208.16,12.73
73444,3072,12.35,143.00,208.49,13.30
73469,3072,12.35,166.00,208.81,12.68
73494,3072,12.35,165.00,209.14,13.24
73519,3072,12.35,170.00,209.46,12.73
73544,3072,12.35,156.00,209.78,12.73
73569,3072,12.35,142.00,210.11,13.18
73594,3072,12.35,166.00,210.42,12.73
73619,3072,12.35,165.00,210.76,13.24
73644,3072,12.35,141.00,211.07,12.68
73669,3072,12.35,183.00,211.39,12.73
73694,3072,12.35,173.00,211.72,13.18
73719,3072,12.35,175.00,212.04,12.73
73744,3072,12.35,151.00,212.37,13.24
73769,3072,12.35,188.00,212.69,12.68
73794,3072,12.35,174.00,213.02,13.24
73819,3072,12.35,148.00,213.34,12.73
73844,3072,12.35,172.00,213.65,12.68
73869,3072,12.35,158.00,213.98,13.24
73894,3072,12.35,172.00,214.30,12.68
73919,3072,12.35,155.00,214.63,13.24
73944,3072,12.35,156.00,214.95,12.73
73969,3072,12.35,162.00,215.27,12.68
73994,3072,12.35,149.00,215.60,13.30
74019,3072,12.35,144.00,215.92,12.68
74044,3072,12.35,173.00,216.25,13.24
74069,3072,12.35,142.00,216.57,12.68
74094,3072,12.35,190.00,216.89,13.18
74119,3072,12.35,175.00,217.21,12.73
74144,3072,12.35,191.00,217.53,12.68
74169,3072,12.35,180.00,217.86,13.18
74194,3072,12.35,170.00,218.18,12.73
74219,3072,12.35,164.00,218.51,13.24
74244,3072,12.35,168.00,218.83,12.68
74269,3072,12.35,187.00,219.14,12.73
74294,3072,12.35,149.00,219.47,13.18
74319,3072,12.35,176.00,219.79,12.73
74344,3072,12.35,171.00,220.12,13.18
74369,3072,12.35,172.00,220.44,12.73
74394,3072,12.35,145.00,220.76,12.73
74419,3072,12.35,148.00,221.09,13.18
74444,3072,12.35,167.00,221.41,12.73
74469,3072,12.35,151.00,221.74,13.24
74494,3072,12.35,131.00,222.06,12.73
74519,3072,12.35,147.00,222.39,13.18
74544,3072,12.35,172.00,222.70,12.73
74569,3072,12.35,147.00,223.02,12.68
74594,3072,12.35,164.00,223.35,13.24
74619,3072,12.35,178.00,223.67,12.68
74644,3072,12.35,169.00,224.00,13.24
74669,3072,12.35,188.00,224.32,12.68
74694,3072,12.35,181.00,224.64,12.73
74719,3072,12.35,148.00,224.97,13.24
74744,3072,12.35,172.00,225.28,12.68
74769,3072,12.35,172.00,225.61,13.24
74794,3072,12.35,173.00,225.93,12.68
74819,3072,12.35,146.00,226.26,13.24
74844,3072,12.35,145.00,226.58,12.73
74869,3072,12.35,169.00,226.90,12.68
74894,3072,12.35,155.00,227.23,13.30
74919,3072,12.35,160.00,227.55,12.68
74944,3072,12.35,154.00,227.88,13.24
74969,3072,12.35,172.00,228.20,12.73
74994,3072,12.35,178.00,228.51,12.73
75019,3072,12.35,186.00,228.85,13.24
75044,3072,12.35,158.00,229.16,12.68
75069,3072,12.35,180.00,229.49,13.24
75094,3072,12.35,149.00,229.81,12.68
75119,3072,12.35,164.00,230.13,12.73
75144,3072,12.35,153.00,230.46,13.18
75169,3072,12.35,166.00,230.78,12.73
75194,3072,12.35,169.00,231.11,13.24
75219,3072,12.35,161.00,231.43,12.73
75244,3072,12.35,148.00,231.76,13.24
75269,3072,12.35,142.00,232.08,12.73
75294,3072,12.35,162.00,232.39,12.68
75319,3072,12.35,164.00,232.72,13.30
75344,3072,12.35,180.00,233.04,12.68
75369,3072,12.35,190.00,233.37,13.30
75394,3072,12.35,194.00,233.69,12.68
75419,3072,12.35,144.00,234.01,12.73
75444,3072,12.35,157.00,234.34,13.30
75469,3072,12.35,164.00,234.66,12.73
75494,3072,12.35,169.00,234.99,13.30
75519,3072,12.35,160.00,235.31,12.73
75544,3072,12.35,171.00,235.64,13.24
75569,3072,12.35,137.00,235.96,12.73
75594,3072,12.35,150.00,236.28,12.68
75619,3072,12.35,171.00,236.61,13.24
75644,3072,12.35,161.00,236.93,12.73
75669,3072,12.35,182.00,237.26,13.24
75694,3072,12.35,160.00,237.57,12.68
75719,3072,12.35,187.00,237.89,12.73
75744,3072,12.35,141.00,238.22,13.24
75769,3072,12.35,169.00,238.54,12.68
75794,3072,12.35,174.00,238.87,13.24
75819,3072,12.35,154.00,239.19,12.73
